id,nome_completo,nome_urna,nome_social,numero,cargo,partido_sigla,partido_nome,coligacao,coligacao_composicao,situacao_eleitoral,situacao_candidatura,genero,grau_instrucao,cor_raca,uf,codigo_ue,unidade_eleitoral
250002539595,ENOC MANOEL DE SANTANA,ENOC SANTANA,#NULO,5056,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,SP,SP,SÃO PAULO
250002539612,ERIKA HILTON,ERIKA HILTON,ERIKA HILTON,5070,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002539616,FABIO JOSE RODRIGUES DE MELLO,FABIO MELLO,#NULO,5013,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,SP,SP,SÃO PAULO
250002539623,FLAVIO CASIMIRO DE SOUSA,FLÁVIO CASIMIRO,#NULO,5007,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002539608,GABRIEL DE MEDEIROS JACQUES,GABRIEL DOS ANIMAIS,#NULO,5016,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,ENSINO MÉDIO INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002539620,GUILHERME DA COSTA AGUIAR CORTEZ,GUILHERME CORTEZ,#NULO,5005,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002539607,JULIANO MEDEIROS,JULIANO MEDEIROS,#NULO,5050,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002539600,LAURO CARLOS PACHECO,LAURO CARLOS PACHECO,#NULO,5099,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002539613,LUCIANA VANNI GATTI,LUCIANA GATTI,#NULO,5077,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002539596,JOSE MARCIO DE LUNA,MARCIO LUNA,#NULO,5075,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002539617,MARIA DE SALES,MARIA DE SALES,#NULO,5011,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002539628,MARIA ELI FERNANDES DOS SANTOS MANIÇOBA,MARIA ELI RICO,#NULO,5040,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,FEMININO,SUPERIOR INCOMPLETO,PARDA,SP,SP,SÃO PAULO
250002539589,AUDEIDE CARDOSO,MÃE SU DE NÃNÃ,#NULO,5006,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,SP,SP,SÃO PAULO
250002539624,NATALIA SZERMETA,NATÁLIA BOULOS,#NULO,5010,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002539597,NELSON DA SILVA SALES FILHO,NELSON TRABALHADOR,#NULO,5090,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002539618,RODRIGO OLEGARIO CARMELITA,OLEGÁRIO DA COMUNIDADE,#NULO,5028,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,PRETA,SP,SP,SÃO PAULO
250002539594,PIERRE ALERRANDRO GOMES FERNANDEZ,PIERRE FERNANDEZ,#NULO,5060,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002539622,LUCIENE CAVALCANTE DA SILVA,PROFESSORA LUCIENE CAVALCANTE,#NULO,5089,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002539629,RAUL MARCELO DE SOUZA,RAUL MARCELO,#NULO,5055,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002539631,JOSE DE RIBAMAR DA SILVA PASSOS,RIBAMAR PASSOS,#NULO,5001,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,SP,SP,SÃO PAULO
250002539621,RAFAEL PACHECO ALQUEZAR,SANTO LEGALIZA,#NULO,5042,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002539590,SERGIO LUIZ LOPES,SERGINHO,#NULO,5065,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002539604,SÂMIA DE SOUZA BOMFIM,SÂMIA BOMFIM,#NULO,5000,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002539593,SÔNIA BONE DE SOUSA SILVA,SÔNIA GUAJAJARA,#NULO,5088,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,INDÍGENA,SP,SP,SÃO PAULO
250002539602,THUANY FARIA CORRÊA,THUANY FARIA,#NULO,5012,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,FEMININO,SUPERIOR INCOMPLETO,PRETA,SP,SP,SÃO PAULO
250002539611,VAGNER ROBERTO PEREIRA,VAGNER ROBERTO,#NULO,5051,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002539615,DORIVAL PEREIRA DOS SANTOS,VISCONDE JAMAICA,#NULO,5020,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,SP,SP,SÃO PAULO
250002539591,WILTON BORGES VIANA,WILTINHO POETA,#NULO,5022,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,PRETA,SP,SP,SÃO PAULO
250002539587,JOSEMAR CARLOS DE OLIVEIRA,ÍNDIO VIGILANTE,#NULO,5078,DEPUTADO FEDERAL,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEDERAÇÃO,FEDERAÇÃO PSOL REDE(PSOL/REDE),#NULO,#NE,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,SP,SP,SÃO PAULO
250002536736,ALENCAR SANTANA BRAGA,ALENCAR SANTANA,#NULO,1358,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002536746,ALEX SANDRO GOMES,ALEX MINDUIN,#NULO,1312,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002536756,ALFREDO ALVES CAVALCANTE,ALFREDINHO,#NULO,1389,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,SP,SP,SÃO PAULO
250002536718,ANIBAL ANTONIO MUNHOZ,ANÍBAL MUNHOZ,#NULO,1345,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536719,ARLINDO CHIGNALIA JUNIOR,ARLINDO CHINAGLIA,#NULO,1322,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536731,AUREO BACELAR DA SILVA,AUREO BACELAR,#NULO,1307,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002536737,CARLOS ALBERTO ROLIM ZARATTINI,CARLOS ZARATTINI,#NULO,1370,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536765,CICERA MARIA DA CONCEICAO,CICERA MARIA,#NULO,1336,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR INCOMPLETO,PRETA,SP,SP,SÃO PAULO
250002536715,DIEGO OLIVEIRA TURATO,DIEGO TURATO,#NULO,1385,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536720,MARCOS MONTANI CASEIRO,DR. CASEIRO,#NULO,1392,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536743,EDSON ANTONIO EDINHO DA SILVA,EDINHO SILVA,#NULO,1316,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536759,EDSON DA PAZ,EDSON DA PAZ,#NULO,1327,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,SP,SP,SÃO PAULO
250002536729,GREGORY FRANÇA NARESSI,GREGORY,#NULO,1300,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002536751,MARGARIDA DA SILVA CALIXTO,GUIDA CALIXTO,#NULO,1320,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002536760,JEAN WYLLYS DE MATOS SANTOS,JEAN WYLLYS,#NULO,1350,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002536757,JILMAR AUGUSTINHO TATTO,JILMAR TATTO,#NULO,1380,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536733,JOAO PAULO CUNHA,JOAO PAULO CUNHA,#NULO,1325,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536734,JULIANA CARDOSO,JULIANA CARDOSO,#NULO,1333,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,INDÍGENA,SP,SP,SÃO PAULO
250002536735,KERLLYN DE OLIVEIRA MENEGUSSE,KERLLYN OLIVEIRA,#NULO,1315,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR INCOMPLETO,PARDA,SP,SP,SÃO PAULO
250002536722,FRANCISCO DANIEL CELEGUIM DE MORAIS,KIKO CELEGUIM,#NULO,1301,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536739,LUCAS PRATA PENTEADO,LUCAS PENTEADO,#NULO,1303,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,SP,SP,SÃO PAULO
250002536727,LUNA ZARATTINI BRANDÃO,LUNA ZARATTINI,#NULO,1302,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536732,EMERSON DE ABREU SANTANA,MACARRÃO,#NULO,1326,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536721,EMANUELA OLIVEIRA DE ALMEIDA BARROS,MANU BARROS,#NULO,1310,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536741,EMERSON MARCELO VIEIRA,MARCELO CARTEIRO,#NULO,1305,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002536749,MARCIA APARECIDA OVEJANEDA LIA,MARCIA LIA,#NULO,1323,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536747,MARIANA NEGRI VIDOTTI AMORIM,MARIANA NEGRI,#NULO,1367,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536717,MAYARA VIANA SUZUKI VAC,MAYARA PROFESSORA,#NULO,1330,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536750,SILVIA PEDRINA PANCHAME KRUMPANZL,MISSIONARIA SILVIA KRUMP,#NULO,1317,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536738,MOISES SELERGES JUNIOR,MOISES SELERGES,#NULO,1355,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536748,NABIL GEORGES BONDUKI,NABIL BONDUKI,#NULO,1373,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536764,NILTO IGNACIO TATTO,NILTO TATTO,#NULO,1353,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536745,LUIZ PAULO TEIXEIRA FERREIRA,PAULO TEIXEIRA,#NULO,1398,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536761,PEDRO TOURINHO DE SIQUEIRA,PEDRO TOURINHO,#NULO,1319,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536730,DOUGLAS MARTINS IZZO,PROFESSOR DOUGLAS IZZO,#NULO,1308,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002536754,LUIZ ROQUE EIGLMEIER,PROFESSOR LUIZ ROQUE,#NULO,1304,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536740,ADRIANA MARTINS DE SOUZA,PROFESSORA ADRIANA MARTINS,#NULO,1314,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536713,RUTH MARY DA SILVA,PROFESSORA RUTH SILVA,#NULO,1309,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536766,RAIMUNDA FERREIRA DE ALMEIDA,RAI DE ALMEIDA,#NULO,1363,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536714,RAQUEL AUXILIADORA DOS SANTOS,RAQUEL AUXILIADORA,#NULO,1318,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536753,PAULO BATISTA DOS REIS,REIS,#NULO,1351,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002536726,ROSAURA APARECIDA DE ALMEIDA,ROSAURA ALMEIDA,#NULO,1331,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536725,ROSEMEIRE FORATO,ROSE FORATO,#NULO,1388,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536763,RUI GOETHE DA COSTA FALCÃO,RUI FALCÃO,#NULO,1313,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536723,RUTH LOPES COSTA,RUTH LOPES,#NULO,1377,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002536752,THIAGO DOS REIS PEREIRA DOS SANTOS,THIAGO DOS REIS,#NULO,1399,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536758,VICENTE PAULO DA SILVA,VICENTINHO,#NULO,1390,DEPUTADO FEDERAL,PT,PARTIDO DOS TRABALHADORES,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
